Id,SalePrice
2736,139150.7528399846
2737,123445.7978597053
2738,135993.7482051207
2739,166510.08681883413
2740,134835.98841526516
2741,145630.24293746508
2742,148080.96320637732
2743,151627.38437605868
2744,149684.75394912192
2745,134159.60264443542
2746,143467.92910496995
2747,154074.70387392625
2748,121252.22622626861
2749,135046.3486160669
2750,136541.61992722563
2751,140451.8864975538
2752,227049.86678664523
2753,161043.1855936434
2754,248758.12337366346
2755,121326.5696645695
2756,101423.19474696126
2757,81518.54398940977
2758,78829.26763585392
2759,156779.00500754677
2760,123241.91484698886
2761,144675.121083766
2762,140474.79221866687
2763,211336.85244811483
2764,182273.03349429314
2765,297912.07651637297
2766,143221.00286585905
2767,87801.19447327364
2768,128638.16757720956
2769,121203.42749565268
2770,159999.7093959252
2771,117033.94733601056
2772,112737.53061678751
2773,157689.1557828536
2774,131808.21621592913
2775,116978.99726511046
2776,141066.90917599585
2777,141007.56425891918
2778,137844.09402473585
2779,112748.64061497095
2780,97266.79673701318
2781,96635.24681721246
2782,79177.41635819651
2783,93998.17109794625
2784,120443.00376123341
2785,123657.52736357576
2786,71247.4143393048
2787,117505.01107580822
2788,72642.49172502631
2789,183351.0559067839
2790,91609.87720134496
2791,109803.76640250595
2792,66440.29507758605
2793,175273.6588484295
2794,86344.19661382335
2795,103286.65418090226
2796,108391.03033196248
2797,194965.14709958364
2798,107983.93206548411
2799,103254.85409243821
2800,58399.22337934209
2801,108140.51588749127
2802,140820.22543820253
2803,185798.45446897286
2804,152388.99189194333
2805,105376.8385560878
2806,80274.09772765872
2807,169570.1288418075
2808,158843.89118071215
2809,133809.49730725406
2810,126492.48541633414
2811,156875.63336040164
2812,139787.33140266346
2813,161864.8176089079
2814,150153.40018436505
2815,124638.05961597357
2816,252988.62195355166
2817,152800.1099399704
2818,134642.21070128804
2819,161721.82530556733
2820,134339.30179866208
2821,110508.59265145406
2822,214972.22901976868
2823,275709.2182182962
2824,185847.01628283775
2825,158928.24360179176
2826,139127.4427835908
2827,142700.24225506673
2828,225690.055765443
2829,196095.92235493186
2830,251439.15475817115
2831,178633.55657138408
2832,237666.33082294266
2833,280944.06550807756
2834,212902.26286308424
2835,204468.89092382626
2836,188670.0625421989
2837,174005.93590012225
2838,151035.23154093119
2839,182316.64273873492
2840,204272.20565222105
2841,204278.1310866944
2842,229276.82866079963
2843,148204.01176131656
2844,154847.93385229798
2845,119739.54126567785
2846,206522.78540103458
2847,194348.80800050282
2848,237007.089967586
2849,219385.0653638781
2850,288828.85591086996
2851,234742.49510201832
2852,252194.42440662696
2853,239596.69212054482
2854,134001.1083447824
2855,217069.1381086327
2856,198945.47663079164
2857,188975.3644418868
2858,220284.5964469181
2859,126889.01667455264
2860,119419.06313369214
2861,127336.6920147078
2862,186274.36334142654
2863,123123.47444230382
2864,256522.03172926526
2865,134165.04734061402
2866,161611.48016800804
2867,93425.52590932422
2868,101527.84211903524
2869,122464.46225271875
2870,136668.86119922154
2871,89292.95492860627
2872,51173.688537083464
2873,122634.56901267597
2874,150020.27738541225
2875,116593.97537349002
2876,179051.4278304868
2877,136600.63926895606
2878,165859.15696982638
2879,147056.7965720408
2880,102749.67209362632
2881,156172.90868481688
2882,158723.49023126988
2883,178467.4605400883
2884,210105.65036539736
2885,184662.12122848423
2886,213907.53158393502
2887,106931.87393142219
2888,120525.24425906547
2889,58104.72063876086
2890,83073.76084413196
2891,137439.60947233613
2892,57373.64994400316
2893,100926.61034917575
2894,60321.8289320918
2895,299054.24524134165
2896,257788.23030028996
2897,211037.9298552202
2898,152037.49047360735
2899,221293.4419439296
2900,161197.20942320692
2901,229972.46685305762
2902,190799.05869933355
2903,346584.80882623675
2904,380086.24847777054
2905,97998.34050359583
2906,204812.81912523025
2907,104382.87341602356
2908,135828.27491548602
2909,157604.79498658996
2910,87057.28802442731
2911,74506.54779271003
2912,150033.73887393353
2913,84871.0464403606
2914,70683.18105988023
2915,78581.25633780667
2916,82955.45921684822
2917,178533.7005914114
2918,126267.12194986627
2919,241921.90544876948
